Komuna,Shkollë,Profili,Viti,Klasa,Gjinia,Total
Pejë,Bedri Pejani,Shkenca Natyrore,2017-18,10,Femër,205
Pejë,Ali Hadri,Asistent i administratës,2017-18,10,Femër,13
Pejë,Ali Hadri,Asistent juridik,2017-18,10,Femër,13
Pejë,Ali Hadri,Bankier,2017-18,10,Femër,10
Pejë,Ali Hadri,Kontabilist,2017-18,10,Femër,23
Pejë,Ali Hadri,Shpediter -logjistikë / Doganier,2017-18,10,Femër,2
Pejë,Ali Hadri,Asistent marketingu,2017-18,10,Femër,13
Pejë,Ali Hadri,Asistent i hotelerisë,2017-18,10,Femër,3
Pejë,Ali Hadri,Teknologji ushqimore,2017-18,10,Femër,24
Pejë,Ali Hadri,Hortikulturë,2017-18,10,Femër,0
Pejë,Ali Hadri,Veterinar,2017-18,10,Femër,0
Pejë,Ali Hadri,Tjetër,2017-18,10,Femër,0
Pejë,Shaban Spahija,Energjetikë,2017-18,10,Femër,0
Pejë,Shaban Spahija,Informatikë,2017-18,10,Femër,16
Pejë,Shaban Spahija,Makina elektrike,2017-18,10,Femër,0
Pejë,Shaban Spahija,Telekomunikacionit,2017-18,10,Femër,30
Pejë,Shaban Spahija,Elektronikë konsumuese,2017-18,10,Femër,6
Pejë,Shaban Spahija,Instalues elektrik,2017-18,10,Femër,0
Pejë,Shaban Spahija,Instalues i ngrohjes dhe klimatizimit,2017-18,10,Femër,0
Pejë,Shaban Spahija,Metalpunues,2017-18,10,Femër,0
Pejë,Shaban Spahija,Automekanik ,2017-18,10,Femër,0
Pejë,Shaban Spahija,Instalues ujësjellësi dhe kanalizimi,2017-18,10,Femër,0
Pejë,Shaban Spahija,Arkitekturë,2017-18,10,Femër,9
Pejë,Shaban Spahija,Gjeodezi,2017-18,10,Femër,4
Pejë,Shaban Spahija,Ndërtimtar,2017-18,10,Femër,0
Pejë,Shaban Spahija,Rrobaqepës,2017-18,10,Femër,36
Pejë,Shaban Spahija,Dirigjimi kompjuterik i makinave,2017-18,10,Femër,0
Pejë,Shaban Spahija,Transport rrugor,2017-18,10,Femër,9
Pejë,Odhise Paskali,Dizajn tekstili dhe veshje,2017-18,10,Femër,35
Pejë,Odhise Paskali,Dizajn enterieri,2017-18,10,Femër,0
Pejë,Odhise Paskali,Dizajn grafik,2017-18,10,Femër,10
Pejë,Odhise Paskali,Teknik figurativ aplikativ,2017-18,10,Femër,16
Pejë,Odhise Paskali,Formësues i qeramikës,2017-18,10,Femër,9
Pejë,Sh.m. Mjekësisë,Teknik i dhëmbëve,2017-18,10,Femër,30
Pejë,Sh.m. Mjekësisë,Farmacist,2017-18,10,Femër,35
Pejë,Sh.m. Mjekësisë,Asistent infermier i  mamisë,2017-18,10,Femër,40
Pejë,Sh.m. Mjekësisë,Asistent infermier i pediatrisë ,2017-18,10,Femër,0
Pejë,Sh.m. Mjekësisë,Asistent infermier i përgjithshëm  ,2017-18,10,Femër,110
Pejë,Sh.m. Mjekësisë,Laborant i shëndetësisë,2017-18,10,Femër,0
Pejë,Shk m Muzikës,Lëmi e përgjithshme –bashkëpunëtor i përgjithshëm muzikor,2017-18,10,Femër,14
Pejë,Xheladin Deda,Asistent i administratës,2017-18,10,Femër,1
Pejë,Xheladin Deda,Informatikë,2017-18,10,Femër,0
Podujevë,Fan S Noli,Energjetikë,2017-18,10,Femër,0
Podujevë,Fan S Noli,Informatikë,2017-18,10,Femër,49
Podujevë,Fan S Noli,Telekomunikacionit,2017-18,10,Femër,22
Podujevë,Fan S Noli,PTT,2017-18,10,Femër,6
Podujevë,Fan S Noli,Instalues elektrik,2017-18,10,Femër,0
Podujevë,Fan S Noli,Komunikacioni rrugor,2017-18,10,Femër,12
Podujevë,Fan S Noli,Instalues i ngrohjes dhe klimatizimit,2017-18,10,Femër,0
Podujevë,Fan S Noli,Automekanik ,2017-18,10,Femër,0
Podujevë,Fan S Noli,Arkitekturë,2017-18,10,Femër,5
Podujevë,Fan S Noli,Rrobaqepës,2017-18,10,Femër,0
Podujevë,Aleksandër Xhuvani,Shoqëror,2017-18,10,Femër,185
Podujevë,Aleksandër Xhuvani,Shkenca Natyrore,2017-18,10,Femër,176
Podujevë,Aleksandër Xhuvani | 1,Shoqëror,2017-18,10,Femër,16
Podujevë,Isa Boletini,Asistent juridik,2017-18,10,Femër,113
Podujevë,Isa Boletini,Bankier,2017-18,10,Femër,108
Podujevë,Isa Boletini,Kontabilist,2017-18,10,Femër,52
Podujevë,Isa Boletini,Shpediter -logjistikë / Doganier,2017-18,10,Femër,0
Podujevë,Isa Boletini,Tregtar me pakicë dhe shumicë,2017-18,10,Femër,0
Podujevë,Isa Boletini,Teknologji ushqimore,2017-18,10,Femër,13
Podujevë,Isa Boletini,Agrobiznesi,2017-18,10,Femër,14
Podujevë,Isa Boletini,Administrim biznesi,2017-18,10,Femër,70
Prishtinë,Mileniumi i Tretë,Shoqëror,2017-18,10,Femër,0
Prishtinë,Mileniumi i Tretë,Shkenca Natyrore,2017-18,10,Femër,19
Prishtinë,Mileniumi i Tretë,Matematikë-Informatikë,2017-18,10,Femër,0
Prishtinë,American School of Kosova,Shoqëror,2017-18,10,Femër,10
Prishtinë,American School of Kosova,Shkenca Natyrore,2017-18,10,Femër,5
Prishtinë,Arsimi i Shqipërisë,I përgjithshëm,2017-18,10,Femër,2
Prishtinë,Prishtina High School,I përgjithshëm,2017-18,10,Femër,12
Prishtinë,Don Bosko,Informatikë,2017-18,10,Femër,16
Prishtinë,Don Bosko,Telekomunikacionit,2017-18,10,Femër,7
Prishtinë,Don Bosko,I përgjithshëm,2017-18,10,Femër,45
Prishtinë,Sami Frashëri,Shkenca Natyrore,2017-18,10,Femër,196
Prishtinë,Xhevdet Doda,Shkenca Natyrore,2017-18,10,Femër,237
Prishtinë,Eqrem Çabej,I gjuhëve,2017-18,10,Femër,163
Prishtinë,Dr Ali Sokoli,Teknik i dhëmbëve,2017-18,10,Femër,43
Prishtinë,Dr Ali Sokoli,Farmacist,2017-18,10,Femër,58
Prishtinë,Dr Ali Sokoli,Asistent infermier i përgjithshëm  ,2017-18,10,Femër,55
Prishtinë,Dr Ali Sokoli,Laborant i shëndetësisë,2017-18,10,Femër,0
Prishtinë,Dr Ali Sokoli,Fizioterapeut,2017-18,10,Femër,42
Prishtinë,28 Nëntori,Grafik i shtypit,2017-18,10,Femër,18
Prishtinë,28 Nëntori,Grafik i mediave,2017-18,10,Femër,14
Prishtinë,28 Nëntori,PTT,2017-18,10,Femër,25
Prishtinë,28 Nëntori,Arkitekturë,2017-18,10,Femër,40
Prishtinë,28 Nëntori,Gjeodezi,2017-18,10,Femër,18
Prishtinë,28 Nëntori,Ndertimtari e ulet,2017-18,10,Femër,23
Prishtinë,Shtjefën Gjeqovi,Komunikacioni hekurudhor,2017-18,10,Femër,0
Prishtinë,Shtjefën Gjeqovi,Komunikacioni rrugor,2017-18,10,Femër,21
Prishtinë,Shtjefën Gjeqovi,Saldator,2017-18,10,Femër,0
Prishtinë,Shtjefën Gjeqovi,Instalues i ngrohjes dhe klimatizimit,2017-18,10,Femër,0
Prishtinë,Shtjefën Gjeqovi,Metalpunues,2017-18,10,Femër,0
Prishtinë,Shtjefën Gjeqovi,Automekanik ,2017-18,10,Femër,3
Prishtinë,Shtjefën Gjeqovi,Konfeksioner,2017-18,10,Femër,65
Prishtinë,Shtjefën Gjeqovi,Rrobaqepës,2017-18,10,Femër,0
Prishtinë,Shtjefën Gjeqovi,Dirigjimi kompjuterik i makinave,2017-18,10,Femër,12
Prishtinë,Hoxhë Kadri Prishtina,Asistent i administratës,2017-18,10,Femër,18
Prishtinë,Hoxhë Kadri Prishtina,Asistent juridik,2017-18,10,Femër,69
Prishtinë,Hoxhë Kadri Prishtina,Organizator i aktiviteteve  shoqërore,2017-18,10,Femër,15
Prishtinë,Hoxhë Kadri Prishtina,Asistent i sigurimeve,2017-18,10,Femër,18
Prishtinë,Hoxhë Kadri Prishtina,Bankier,2017-18,10,Femër,33
Prishtinë,Hoxhë Kadri Prishtina,Kontabilist,2017-18,10,Femër,34
Prishtinë,Hoxhë Kadri Prishtina,Shpediter -logjistikë / Doganier,2017-18,10,Femër,7
Prishtinë,Hoxhë Kadri Prishtina,Asistent marketingu,2017-18,10,Femër,13
Prishtinë,Hoxhë Kadri Prishtina,Asistent finance,2017-18,10,Femër,10
Prishtinë,7 Shtatori,Tregtar me pakicë dhe shumicë,2017-18,10,Femër,11
Prishtinë,7 Shtatori,Asistent i restorantit,2017-18,10,Femër,0
Prishtinë,7 Shtatori,Gjellëbërës,2017-18,10,Femër,0
Prishtinë,7 Shtatori,Asistent turistik,2017-18,10,Femër,12
Prishtinë,Abdyl Frashëri,Teknologji ushqimore,2017-18,10,Femër,20
Prishtinë,Abdyl Frashëri,Hortikulturë,2017-18,10,Femër,9
Prishtinë,Abdyl Frashëri,Veterinar,2017-18,10,Femër,0
Prishtinë,Abdyl Frashëri,Mbrojtja e bimëve ,2017-18,10,Femër,6
Prishtinë,Abdyl Frashëri,Fermer,2017-18,10,Femër,2
Prishtinë,Abdyl Frashëri,Përpunimi i qumshtit,2017-18,10,Femër,0
Prishtinë,Abdyl Frashëri,Përpunimi i pemëve dhe perimeve,2017-18,10,Femër,0
Prishtinë,Abdyl Frashëri,Agrobiznesi,2017-18,10,Femër,18
Prishtinë,Prenk Jakova,Lëmi e përgjithshme –bashkëpunëtor i përgjithshëm muzikor,2017-18,10,Femër,14
Prishtinë,Prenk Jakova,Lëmi artistike (instrumental),2017-18,10,Femër,12
Prishtinë,Gjin Gazulli,Energjetikë,2017-18,10,Femër,8
Prishtinë,Gjin Gazulli,Informatikë,2017-18,10,Femër,19
Prishtinë,Gjin Gazulli,Telekomunikacionit,2017-18,10,Femër,39
Prishtinë,Gjin Gazulli,Riparim i pajisjeve të zyrës,2017-18,10,Femër,12
Prishtinë,Gjin Gazulli,Elektronikë industriale ,2017-18,10,Femër,4
Prishtinë,Alauddin,I përgjithshëm,2017-18,10,Femër,110
Prishtinë,Përparimi,Hortikulturë,2017-18,10,Femër,11
Prishtinë,Hasan Nahi,Shkenca Natyrore,2017-18,10,Femër,29
Prishtinë,Gjimnazi i Specializuar Matematikor,Matematikë-Informatikë,2017-18,10,Femër,14
Prishtinë,Ahmet Gashi,Shoqëror,2017-18,10,Femër,279
Prishtinë,The British School of Kosova,Shoqëror,2017-18,10,Femër,17
Prishtinë,The British School of Kosova,Shkenca Natyrore,2017-18,10,Femër,10
Prishtinë,European School of Kosova,I përgjithshëm,2017-18,10,Femër,8
Prizren,Loyola,I përgjithshëm,2017-18,10,Femër,71
Prizren,Lorenc Antoni,Lëmi e përgjithshme –bashkëpunëtor i përgjithshëm muzikor,2017-18,10,Femër,20
Prizren,Lorenc Antoni,Lëmi artistike (instrumental),2017-18,10,Femër,0
Prizren,Luciano Motroni,Teknik i dhëmbëve,2017-18,10,Femër,45
Prizren,Luciano Motroni,Farmacist,2017-18,10,Femër,30
Prizren,Luciano Motroni,Asistent infermier i  mamisë,2017-18,10,Femër,42
Prizren,Luciano Motroni,Asistent infermier i pediatrisë ,2017-18,10,Femër,46
Prizren,Luciano Motroni,Asistent infermier i përgjithshëm  ,2017-18,10,Femër,209
Prizren,11 Marsi,Informatikë,2017-18,10,Femër,4
Prizren,11 Marsi,Makina elektrike,2017-18,10,Femër,0
Prizren,11 Marsi,Telekomunikacionit,2017-18,10,Femër,0
Prizren,11 Marsi,Instalues elektrik,2017-18,10,Femër,0
Prizren,11 Marsi,Komunikacioni rrugor,2017-18,10,Femër,0
Prizren,11 Marsi,Instalues i ngrohjes dhe klimatizimit,2017-18,10,Femër,0
Prizren,11 Marsi,Metalpunues,2017-18,10,Femër,0
Prizren,11 Marsi,Automekanik ,2017-18,10,Femër,0
Prizren,11 Marsi,Instalues ujësjellësi dhe kanalizimi,2017-18,10,Femër,0
Prizren,11 Marsi,Arkitekturë,2017-18,10,Femër,0
Prizren,11 Marsi,Gjeodezi,2017-18,10,Femër,11
Prizren,11 Marsi,Ndërtimtar,2017-18,10,Femër,9
Prizren,11 Marsi,Dizajn tekstili dhe veshje,2017-18,10,Femër,53
Prizren,11 Marsi,Dizajn enterieri,2017-18,10,Femër,26
Prizren,11 Marsi,Dizajn grafik,2017-18,10,Femër,10
Prizren,11 Marsi,Trafik rrugor,2017-18,10,Femër,3
Prizren,11 Marsi,Dizajner Softuerik,2017-18,10,Femër,0
Prizren,Ymer Prizreni,Asistent juridik,2017-18,10,Femër,48
Prizren,Ymer Prizreni,Bankier,2017-18,10,Femër,21
Prizren,Ymer Prizreni,Kontabilist,2017-18,10,Femër,43
Prizren,Ymer Prizreni,Shpediter -logjistikë / Doganier,2017-18,10,Femër,2
Prizren,Ymer Prizreni,Tregtar me pakicë dhe shumicë,2017-18,10,Femër,2
Prizren,Ymer Prizreni,Asistent finance,2017-18,10,Femër,15
Prizren,Ymer Prizreni,Asistent i restorantit,2017-18,10,Femër,0
Prizren,Ymer Prizreni,Teknologji ushqimore,2017-18,10,Femër,12
Prizren,Gjon Buzuku,Shoqëror,2017-18,10,Femër,18
Prizren,Gjon Buzuku,Shkenca Natyrore,2017-18,10,Femër,274
Prizren,Gjon Buzuku | 1,Shoqëror,2017-18,10,Femër,0
Prizren,Gjon Buzuku | 1,Shkenca Natyrore,2017-18,10,Femër,15
Prizren,Gjon Buzuku | 2,Shoqëror,2017-18,10,Femër,0
Prizren,Gjon Buzuku | 2,Shkenca Natyrore,2017-18,10,Femër,20
Prizren,Gjon Buzuku | 3,Shkenca Natyrore,2017-18,10,Femër,2
Prizren,Remzi Ademaj,Shoqëror,2017-18,10,Femër,162
Prizren,Remzi Ademaj,I gjuhëve,2017-18,10,Femër,0
Prizren,Remzi Ademaj | 1,Shoqëror,2017-18,10,Femër,4
Prizren,Remzi Ademaj | 2,Shoqëror,2017-18,10,Femër,7
Prizren,Remzi Ademaj | 3,Shoqëror,2017-18,10,Femër,4
Prizren,Remzi Ademaj | 4,Shoqëror,2017-18,10,Femër,21
Prizren,Remzi Ademaj | 5,Shoqëror,2017-18,10,Femër,12
Prizren,Nënë Tereza,Saldator,2017-18,10,Femër,0
Prizren,Nënë Tereza,Rrobaqepës,2017-18,10,Femër,4
Prizren,Nënë Tereza,Zdrukthëtar,2017-18,10,Femër,0
Prizren,Nënë Tereza,Kuzhinier,2017-18,10,Femër,0
Prizren,Lef Nosi,Lavërtari dhe perimtari (perimkulturë),2017-18,10,Femër,5
Prizren,Mehmet Akif | 1,Shkenca Natyrore,2017-18,10,Femër,14
Prizren,Qendra e Kompetencës Prizren,Nëpunës finance,2017-18,10,Femër,12
Prizren,Qendra e Kompetencës Prizren,Nëpunës industrie,2017-18,10,Femër,6
Prizren,Qendra e Kompetencës Prizren,Nëpunës për zhvillimin e burimeve njerëzore,2017-18,10,Femër,0
Prizren,Qendra e Kompetencës Prizren,Administrim zyre,2017-18,10,Femër,0
Prizren,Qendra e Kompetencës Prizren,Shërbime ndaj konsumatorit dhe shitjes,2017-18,10,Femër,3
Prizren,Qendra e Kompetencës Prizren,Nëpunës export-importi,2017-18,10,Femër,3
Prizren,Qendra e Kompetencës Prizren,Udhëheqës i udhëtimeve dhe grupeve turistike,2017-18,10,Femër,9
Prizren,Qendra e Kompetencës Prizren,Asistent në zyra informimi dhe agjenci turistike,2017-18,10,Femër,11
Prizren,Qendra e Kompetencës Prizren,Asistent në organizimin e ngjarjeve (eventeve),2017-18,10,Femër,8
Skënderaj,Hamëz Jashari,Shoqëror,2017-18,10,Femër,66
Skënderaj,Hamëz Jashari,Shkenca Natyrore,2017-18,10,Femër,110
Skënderaj,Anton Çetta,Bankier,2017-18,10,Femër,14
Skënderaj,Anton Çetta,Kontabilist,2017-18,10,Femër,14
Skënderaj,Anton Çetta,Shpediter -logjistikë / Doganier,2017-18,10,Femër,9
Skënderaj,Anton Çetta,Informatikë,2017-18,10,Femër,11
Skënderaj,Anton Çetta,Telekomunikacionit,2017-18,10,Femër,15
Skënderaj,Anton Çetta,Komunikacioni rrugor,2017-18,10,Femër,0
Skënderaj,Anton Çetta,Teknologjia e reciklimit,2017-18,10,Femër,5
Skënderaj,Anton Çetta,Laborant i biologjisë ,2017-18,10,Femër,16
Skënderaj,Anton Çetta,Laborant i kimisë,2017-18,10,Femër,14
Skënderaj,Anton Çetta,Operator i prodhimit,2017-18,10,Femër,4
Skënderaj,Anton Çetta,Automekanik ,2017-18,10,Femër,0
Skënderaj,Anton Çetta,Teknologji ushqimore,2017-18,10,Femër,12
Skënderaj,Anton Çetta,Konfeksioner,2017-18,10,Femër,22
Skënderaj,Anton Çetta,Lavërtari dhe perimtari (perimkulturë),2017-18,10,Femër,6
Skënderaj,Anton Çetta | 1,Kontabilist,2017-18,10,Femër,0
Skënderaj,Anton Çetta | 1,Teknologjia e reciklimit,2017-18,10,Femër,13
Skënderaj,Qendra e Kompetencës,Instalues elektrik,2017-18,10,Femër,0
Skënderaj,Qendra e Kompetencës,Instalues i ngrohjes dhe klimatizimit,2017-18,10,Femër,0
Skënderaj,Qendra e Kompetencës,Arkitekturë,2017-18,10,Femër,5
Skënderaj,Qendra e Kompetencës,Dizajn tekstili dhe veshje,2017-18,10,Femër,29
Skënderaj,Qendra e Kompetencës,Dizajn enterieri,2017-18,10,Femër,9
Skënderaj,Qendra e Kompetencës,Beton punues,2017-18,10,Femër,0
Skënderaj,Qendra e Kompetencës,Teneqepunues dhe punues metali,2017-18,10,Femër,0
Skënderaj,Qendra e Kompetencës,"Instalues të ujit, sanitarive dhe energjive",2017-18,10,Femër,0
Skënderaj,Qendra e Kompetencës,Ndertmtari e lart,2017-18,10,Femër,0
Skënderaj,Qendra e Kompetencës,"Energjia, klima dhe mjedisi",2017-18,10,Femër,0
Shtime,Naim Frashëri,Shoqëror,2017-18,10,Femër,53
Shtime,Naim Frashëri,Shkenca Natyrore,2017-18,10,Femër,97
Shtime,Sh.M. Profesionale,Asistent i administratës,2017-18,10,Femër,0
Shtime,Sh.M. Profesionale,Asistent juridik,2017-18,10,Femër,16
Shtime,Sh.M. Profesionale,Kontabilist,2017-18,10,Femër,0
Shtime,Sh.M. Profesionale,Energjetikë,2017-18,10,Femër,0
Shtime,Sh.M. Profesionale,Informatikë,2017-18,10,Femër,0
Shtime,Sh.M. Profesionale,Instalues elektrik,2017-18,10,Femër,0
Shtime,Sh.M. Profesionale,Asistent i restorantit,2017-18,10,Femër,9
Shtime,Sh.M. Profesionale,Asistent turistik,2017-18,10,Femër,0
Shtime,Sh.M. Profesionale,Saldator,2017-18,10,Femër,0
Shtime,Sh.M. Profesionale,Instalues i ngrohjes dhe klimatizimit,2017-18,10,Femër,0
Shtime,Sh.M. Profesionale,Automekanik ,2017-18,10,Femër,0
Shtime,Sh.M. Profesionale,Instalues ujësjellësi dhe kanalizimi,2017-18,10,Femër,0
Shtime,Sh.M. Profesionale,Ndërtimtar,2017-18,10,Femër,15
Shtime,Sh.M. Profesionale,Hortikulturë,2017-18,10,Femër,0
Shtime,Sh.M. Profesionale,Mbrojtja e bimëve ,2017-18,10,Femër,0
Shtime,Sh.M. Profesionale,Agrobiznesi,2017-18,10,Femër,19
Shtime,Sh.M. Profesionale,Banka dhe sigurime,2017-18,10,Femër,9
Shtime,Sh.M. Profesionale,Marketing,2017-18,10,Femër,11
Shtërpcë,Kongresi i Manastirit,Shoqëror,2017-18,10,Femër,23
Shtërpcë,Kongresi i Manastirit,Shkenca Natyrore,2017-18,10,Femër,16
Shtërpcë,Kongresi i Manastirit,I gjuhëve,2017-18,10,Femër,0
Shtërpcë,Kongresi i Manastirit,Hotelieria dhe shërbimet e turizmit,2017-18,10,Femër,0
Suharekë,Jeta e re,Shoqëror,2017-18,10,Femër,129
Suharekë,Jeta e re,Shkenca Natyrore,2017-18,10,Femër,116
Suharekë,Skënder Luarasi,Informatikë,2017-18,10,Femër,20
Suharekë,Skënder Luarasi,Telekomunikacionit,2017-18,10,Femër,0
Suharekë,Skënder Luarasi,Elektronikë industriale ,2017-18,10,Femër,0
Suharekë,Skënder Luarasi,Elektronikë konsumuese,2017-18,10,Femër,0
Suharekë,Skënder Luarasi,Instalues elektrik,2017-18,10,Femër,0
Suharekë,Skënder Luarasi,Mekanik i makinave,2017-18,10,Femër,0
Suharekë,Skënder Luarasi,Saldator,2017-18,10,Femër,0
Suharekë,Skënder Luarasi,Instalues i ngrohjes dhe klimatizimit,2017-18,10,Femër,0
Suharekë,Skënder Luarasi,Automekanik ,2017-18,10,Femër,0
Suharekë,Skënder Luarasi,Instalues ujësjellësi dhe kanalizimi,2017-18,10,Femër,0
Suharekë,Skënder Luarasi,Arkitekturë,2017-18,10,Femër,8
Suharekë,Skënder Luarasi,Gjeodezi,2017-18,10,Femër,4
Suharekë,Skënder Luarasi,Ndërtimtar,2017-18,10,Femër,8
Suharekë,Skënder Luarasi,Rrobaqepës,2017-18,10,Femër,23
Suharekë,Skënder Luarasi,Transport rrugor,2017-18,10,Femër,4
Suharekë,Abdyl Ramaj,Asistent i administratës,2017-18,10,Femër,0
Suharekë,Abdyl Ramaj,Asistent juridik,2017-18,10,Femër,20
Suharekë,Abdyl Ramaj,Kontabilist,2017-18,10,Femër,28
Suharekë,Abdyl Ramaj,Shpediter -logjistikë / Doganier,2017-18,10,Femër,0
Suharekë,Abdyl Ramaj,Tregtar me pakicë dhe shumicë,2017-18,10,Femër,16
Suharekë,Abdyl Ramaj,Asistent marketingu,2017-18,10,Femër,17
Suharekë,Abdyl Ramaj,Teknologjia e reciklimit,2017-18,10,Femër,0
Suharekë,Abdyl Ramaj,Teknologjia e materialit ndërtimor,2017-18,10,Femër,4
Suharekë,Abdyl Ramaj,Laborant i kimisë,2017-18,10,Femër,15
Suharekë,Abdyl Ramaj,Teknologji ushqimore,2017-18,10,Femër,14
Suharekë,Abdyl Ramaj,Hortikulturë,2017-18,10,Femër,4
Suharekë,Abdyl Ramaj,Pemëtari dhe vreshtari,2017-18,10,Femër,0
Suharekë,Abdyl Ramaj,Agrobiznesi,2017-18,10,Femër,0
Suharekë,Abdyl Ramaj,Banka dhe sigurime,2017-18,10,Femër,17
Suharekë,Abdyl Ramaj,Administrim zyre,2017-18,10,Femër,0
Ferizaj,Agaxhite,Tjetër,2017-18,10,Femër,7
Ferizaj,Agaxhite,Administrim biznesi,2017-18,10,Femër,0
Ferizaj,Kuvendi i Arbërit,Shkenca Natyrore,2017-18,10,Femër,279
Ferizaj,Faik Konica,Asistent juridik,2017-18,10,Femër,41
Ferizaj,Faik Konica,Bankier,2017-18,10,Femër,42
Ferizaj,Faik Konica,Kontabilist,2017-18,10,Femër,39
Ferizaj,Faik Konica,Shpediter -logjistikë / Doganier,2017-18,10,Femër,14
Ferizaj,Faik Konica,Tregtar me pakicë dhe shumicë,2017-18,10,Femër,10
Ferizaj,Faik Konica,Asistent marketingu,2017-18,10,Femër,14
Ferizaj,Faik Konica,Asistent finance,2017-18,10,Femër,8
Ferizaj,Faik Konica,Asistent i hotelerisë,2017-18,10,Femër,13
Ferizaj,Faik Konica,Asistent turistik,2017-18,10,Femër,9
Ferizaj,Faik Konica,Administrim zyre,2017-18,10,Femër,17
Ferizaj,Pjetër Bogdani,Informatikë,2017-18,10,Femër,9
Ferizaj,Pjetër Bogdani,Instalues elektrik,2017-18,10,Femër,0
Ferizaj,Pjetër Bogdani,Komunikacioni rrugor,2017-18,10,Femër,4
Ferizaj,Pjetër Bogdani,Mekanik i makinave,2017-18,10,Femër,2
Ferizaj,Pjetër Bogdani,Saldator,2017-18,10,Femër,0
Ferizaj,Pjetër Bogdani,Instalues i ngrohjes dhe klimatizimit,2017-18,10,Femër,0
Ferizaj,Pjetër Bogdani,Operator i prodhimit,2017-18,10,Femër,12
Ferizaj,Pjetër Bogdani,Metalpunues,2017-18,10,Femër,0
Ferizaj,Pjetër Bogdani,Automekanik ,2017-18,10,Femër,0
Ferizaj,Pjetër Bogdani,Instalues ujësjellësi dhe kanalizimi,2017-18,10,Femër,0
Ferizaj,Pjetër Bogdani,Ndërtimtar,2017-18,10,Femër,1
Ferizaj,Elena Gjika,Farmacist,2017-18,10,Femër,30
Ferizaj,Elena Gjika,Asistent infermier i  mamisë,2017-18,10,Femër,0
Ferizaj,Elena Gjika,Asistent infermier i pediatrisë ,2017-18,10,Femër,33
Ferizaj,Elena Gjika,Asistent infermier i përgjithshëm  ,2017-18,10,Femër,86
Ferizaj,Elena Gjika,Laborant i shëndetësisë,2017-18,10,Femër,24
Ferizaj,Zenel Hajdini,Teknologji ushqimore,2017-18,10,Femër,11
Ferizaj,Zenel Hajdini,Hortikulturë,2017-18,10,Femër,3
Ferizaj,Zenel Hajdini,Konfeksioner,2017-18,10,Femër,14
Ferizaj,Zenel Hajdini,Lavërtari dhe perimtari (perimkulturë),2017-18,10,Femër,0
Ferizaj,Zenel Hajdini,Pemëtari dhe vreshtari,2017-18,10,Femër,0
Ferizaj,Zenel Hajdini,Blegtori,2017-18,10,Femër,0
Ferizaj,Zenel Hajdini,Veterinar,2017-18,10,Femër,6
Ferizaj,Zenel Hajdini,Mbrojtja e bimëve ,2017-18,10,Femër,0
Ferizaj,Zenel Hajdini,Përpunimi i drurit,2017-18,10,Femër,0
Ferizaj,Zenel Hajdini,Agrobiznesi,2017-18,10,Femër,2
Ferizaj,Çesk Zadeja,Lëmi e përgjithshme –bashkëpunëtor i përgjithshëm muzikor,2017-18,10,Femër,20
Ferizaj,Çesk Zadeja,Arti figurativ aplikativ,2017-18,10,Femër,18
Ferizaj,Gjimnazi shkenca shoqërore,Shoqëror,2017-18,10,Femër,87
Ferizaj,Gjimnazi shkenca shoqërore,I gjuhëve,2017-18,10,Femër,85
Ferizaj,Qendra e Kompetencës,Teknik i optikës,2017-18,10,Femër,20
Ferizaj,Qendra e Kompetencës,Teknik i ortoprotetikës,2017-18,10,Femër,0
Ferizaj,Qendra e Kompetencës,Teknik dentar,2017-18,10,Femër,12
Ferizaj,Qendra e Kompetencës,Teknik i farmacisë,2017-18,10,Femër,20
Ferizaj,Qendra e Kompetencës,Asistent i sigurisë ushqimore dhe dietave,2017-18,10,Femër,0
Ferizaj,Qendra e Kompetencës,Asistent i kujdesit social-shëndetsor,2017-18,10,Femër,19
Ferizaj,Qendra e Kompetencës,Fizioterapeut,2017-18,10,Femër,17
Viti,Kuvendi i Lezhës,Shoqëror,2017-18,10,Femër,71
Viti,Kuvendi i Lezhës,Shkenca Natyrore,2017-18,10,Femër,142
Viti,Jonuz Zejnullahu,Asistent i administratës,2017-18,10,Femër,18
Viti,Jonuz Zejnullahu,Tregtar me pakicë dhe shumicë,2017-18,10,Femër,10
Viti,Jonuz Zejnullahu,Energjetikë,2017-18,10,Femër,0
Viti,Jonuz Zejnullahu,Informatikë,2017-18,10,Femër,4
Viti,Jonuz Zejnullahu,Telekomunikacionit,2017-18,10,Femër,10
Viti,Jonuz Zejnullahu,Elektronikë industriale ,2017-18,10,Femër,0
Viti,Jonuz Zejnullahu,Instalues elektrik,2017-18,10,Femër,0
Viti,Jonuz Zejnullahu,Saldator,2017-18,10,Femër,0
Viti,Jonuz Zejnullahu,Instalues i ngrohjes dhe klimatizimit,2017-18,10,Femër,0
Viti,Jonuz Zejnullahu,Operator i prodhimit,2017-18,10,Femër,0
Viti,Jonuz Zejnullahu,Automekanik ,2017-18,10,Femër,0
Viti,Jonuz Zejnullahu,Instalues ujësjellësi dhe kanalizimi,2017-18,10,Femër,0
Viti,Jonuz Zejnullahu,Teknologji ushqimore,2017-18,10,Femër,15
Viti,Jonuz Zejnullahu,Hortikulturë,2017-18,10,Femër,6
Viti,Jonuz Zejnullahu,Konfeksioner,2017-18,10,Femër,0
